COUNTRY,YEAR,IndicatorCode,NumericValue
FRA,2017,GDO_q8x4_1,
MDV,2017,GDO_q8x4_1,
ITA,2017,GDO_q8x4_1,
AUS,2017,GDO_q8x4_1,
SVN,2017,GDO_q8x4_1,
VNM,2017,GDO_q8x4_1,
CAN,2017,GDO_q8x4_1,
CZE,2017,GDO_q8x4_1,
MAR,2017,GDO_q8x4_1,
QAT,2017,GDO_q8x4_1,
SWE,2017,GDO_q8x4_1,
BRN,2017,GDO_q8x4_1,
MUS,2017,GDO_q8x4_1,
BRA,2017,GDO_q8x4_1,
BEL,2017,GDO_q8x4_1,
LCA,2017,GDO_q8x4_1,
NLD,2017,GDO_q8x4_1,
CHL,2017,GDO_q8x4_1,
BGD,2017,GDO_q8x4_1,
MYS,2017,GDO_q8x4_1,
JPN,2017,GDO_q8x4_1,
LTU,2017,GDO_q8x4_1,
DOM,2017,GDO_q8x4_1,
BLZ,2017,GDO_q8x4_1,
LBN,2017,GDO_q8x4_1,
USA,2017,GDO_q8x4_1,
IRN,2017,GDO_q8x4_1,
KOR,2017,GDO_q8x4_1,
THA,2017,GDO_q8x4_1,
GBR,2017,GDO_q8x4_1,
ZAF,2017,GDO_q8x4_1,
AUT,2017,GDO_q8x4_1,
IND,2017,GDO_q8x4_1,
IRL,2017,GDO_q8x4_1,
ISR,2017,GDO_q8x4_1,
JOR,2017,GDO_q8x4_1,
FIN,2017,GDO_q8x4_1,
LCA,2017,GDO_q8x4_2,
CAN,2017,GDO_q8x4_2,
CHE,2017,GDO_q8x4_2,
EST,2017,GDO_q8x4_2,
NOR,2017,GDO_q8x4_2,
IND,2017,GDO_q8x4_2,
SWE,2017,GDO_q8x4_2,
BEL,2017,GDO_q8x4_2,
THA,2017,GDO_q8x4_2,
KOR,2017,GDO_q8x4_2,
TTO,2017,GDO_q8x4_2,
SVN,2017,GDO_q8x4_2,
AUT,2017,GDO_q8x4_2,
DEU,2017,GDO_q8x4_2,
VNM,2017,GDO_q8x4_2,
MLT,2017,GDO_q8x4_2,
SWZ,2017,GDO_q8x4_2,
BGD,2017,GDO_q8x4_2,
DOM,2017,GDO_q8x4_2,
BRN,2017,GDO_q8x4_2,
HUN,2017,GDO_q8x4_2,
LBN,2017,GDO_q8x4_2,
ZAF,2017,GDO_q8x4_2,
IRN,2017,GDO_q8x4_2,
MDV,2017,GDO_q8x4_2,
MYS,2017,GDO_q8x4_2,
ISR,2017,GDO_q8x4_2,
MUS,2017,GDO_q8x4_2,
OMN,2017,GDO_q8x4_2,
ITA,2017,GDO_q8x4_2,
JPN,2017,GDO_q8x4_2,
POL,2017,GDO_q8x4_2,
QAT,2017,GDO_q8x4_2,
BLZ,2017,GDO_q8x4_2,
CZE,2017,GDO_q8x4_2,
JOR,2017,GDO_q8x4_2,
GRD,2017,GDO_q8x4_2,
NLD,2017,GDO_q8x4_2,
FIN,2017,GDO_q8x4_2,
IRL,2017,GDO_q8x4_2,
CHN,2017,GDO_q8x4_2,
PAK,2017,GDO_q8x4_2,
LTU,2017,GDO_q8x4_2,
GRC,2017,GDO_q8x4_2,
GBR,2017,GDO_q8x4_2,
FRA,2017,GDO_q8x4_2,
USA,2017,GDO_q8x4_2,
CHL,2017,GDO_q8x4_2,
MAR,2017,GDO_q8x4_2,
AUS,2017,GDO_q8x4_2,
DNK,2017,GDO_q8x4_2,
FJI,2017,GDO_q8x4_2,
SGP,2017,GDO_q8x4_2,
MMR,2017,GDO_q8x4_2,
TUR,2017,GDO_q8x4_2,
TGO,2017,GDO_q8x4_2,
BRA,2017,GDO_q8x4_2,
COK,2017,GDO_q8x4_2,
TUN,2017,GDO_q8x4_2,
CYP,2017,GDO_q8x4_2,
GUY,2017,GDO_q8x4_2,
BEL,2017,GDO_q8x4_3,
DEU,2017,GDO_q8x4_3,
GBR,2017,GDO_q8x4_3,
